자치구별,각세별,성별,항목,단위,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년,2024 년
합계,91세,합계,주민등록인구(내국인 각세별/구별),,7080,7732,8391,8034,7810,9131,9732
합계,91세,남자,주민등록인구(내국인 각세별/구별),,1766,2022,2371,2102,2125,2603,2904
합계,91세,여자,주민등록인구(내국인 각세별/구별),,5314,5710,6020,5932,5685,6528,6828
합계,92세,합계,주민등록인구(내국인 각세별/구별),,5004,6115,6722,6808,6511,6569,7750
합계,92세,남자,주민등록인구(내국인 각세별/구별),,1207,1525,1719,1823,1636,1711,2175
합계,92세,여자,주민등록인구(내국인 각세별/구별),,3797,4590,5003,4985,4875,4858,5575
합계,93세,합계,주민등록인구(내국인 각세별/구별),,3893,4258,5239,5324,5459,5341,5459
합계,93세,남자,주민등록인구(내국인 각세별/구별),,881,1002,1290,1294,1422,1314,1364
합계,93세,여자,주민등록인구(내국인 각세별/구별),,3012,3256,3949,4030,4037,4027,4095
합계,94세,합계,주민등록인구(내국인 각세별/구별),,2991,3207,3615,4100,4086,4468,4340
합계,94세,남자,주민등록인구(내국인 각세별/구별),,786,724,857,933,962,1138,1045
합계,94세,여자,주민등록인구(내국인 각세별/구별),,2205,2483,2758,3167,3124,3330,3295
합계,95세,합계,주민등록인구(내국인 각세별/구별),,2895,2451,2662,2617,3043,3233,3580
합계,95세,남자,주민등록인구(내국인 각세별/구별),,777,643,600,564,677,740,906
합계,95세,여자,주민등록인구(내국인 각세별/구별),,2118,1808,2062,2053,2366,2493,2674
합계,96세,합계,주민등록인구(내국인 각세별/구별),,2092,2420,2031,1832,1858,2360,2501
합계,96세,남자,주민등록인구(내국인 각세별/구별),,530,677,530,391,368,514,572
합계,96세,여자,주민등록인구(내국인 각세별/구별),,1562,1743,1501,1441,1490,1846,1929
합계,97세,합계,주민등록인구(내국인 각세별/구별),,1507,1753,1995,1379,1232,1387,1813
합계,97세,남자,주민등록인구(내국인 각세별/구별),,407,450,569,323,252,262,388
합계,97세,여자,주민등록인구(내국인 각세별/구별),,1100,1303,1426,1056,980,1125,1425
합계,98세,합계,주민등록인구(내국인 각세별/구별),,1178,1241,1423,1257,921,887,1020
합계,98세,남자,주민등록인구(내국인 각세별/구별),,345,337,374,330,199,168,205
합계,98세,여자,주민등록인구(내국인 각세별/구별),,833,904,1049,927,722,719,815
합계,99세,합계,주민등록인구(내국인 각세별/구별),,818,977,1069,835,764,670,613
합계,99세,남자,주민등록인구(내국인 각세별/구별),,244,298,300,185,186,136,108
합계,99세,여자,주민등록인구(내국인 각세별/구별),,574,679,769,650,578,534,505
합계,100세 이상+,합계,주민등록인구(내국인 각세별/구별),,5843,6244,6792,1643,1292,1448,1484
합계,100세 이상+,남자,주민등록인구(내국인 각세별/구별),,1450,1596,1791,381,274,319,334
합계,100세 이상+,여자,주민등록인구(내국인 각세별/구별),,4393,4648,5001,1262,1018,1129,1150
종로구,합계,합계,주민등록인구(내국인 각세별/구별),,153065,151290,149384,144683,141379,139417,138336
종로구,합계,남자,주민등록인구(내국인 각세별/구별),,74825,73746,72635,70183,68395,67306,66570
종로구,합계,여자,주민등록인구(내국인 각세별/구별),,78240,77544,76749,74500,72984,72111,71766
종로구,0세,합계,주민등록인구(내국인 각세별/구별),,609,609,469,484,442,390,421
종로구,0세,남자,주민등록인구(내국인 각세별/구별),,323,311,244,248,229,203,226
종로구,0세,여자,주민등록인구(내국인 각세별/구별),,286,298,225,236,213,187,195
종로구,1세,합계,주민등록인구(내국인 각세별/구별),,715,590,585,463,493,460,413
종로구,1세,남자,주민등록인구(내국인 각세별/구별),,343,312,292,232,263,239,208
종로구,1세,여자,주민등록인구(내국인 각세별/구별),,372,278,293,231,230,221,205
종로구,2세,합계,주민등록인구(내국인 각세별/구별),,776,702,586,564,477,479,453
종로구,2세,남자,주민등록인구(내국인 각세별/구별),,388,334,313,282,236,257,232
종로구,2세,여자,주민등록인구(내국인 각세별/구별),,388,368,273,282,241,222,221
종로구,3세,합계,주민등록인구(내국인 각세별/구별),,893,765,676,564,547,470,487
종로구,3세,남자,주민등록인구(내국인 각세별/구별),,456,385,316,286,271,234,261
종로구,3세,여자,주민등록인구(내국인 각세별/구별),,437,380,360,278,276,236,226
종로구,4세,합계,주민등록인구(내국인 각세별/구별),,880,874,764,645,553,543,480
종로구,4세,남자,주민등록인구(내국인 각세별/구별),,456,438,393,315,288,270,240
종로구,4세,여자,주민등록인구(내국인 각세별/구별),,424,436,371,330,265,273,240
종로구,5세,합계,주민등록인구(내국인 각세별/구별),,865,877,843,761,636,552,529
종로구,5세,남자,주민등록인구(내국인 각세별/구별),,435,442,439,387,314,281,265
종로구,5세,여자,주민등록인구(내국인 각세별/구별),,430,435,404,374,322,271,264
종로구,6세,합계,주민등록인구(내국인 각세별/구별),,1015,862,869,851,739,655,544
종로구,6세,남자,주민등록인구(내국인 각세별/구별),,526,431,439,447,381,325,266
종로구,6세,여자,주민등록인구(내국인 각세별/구별),,489,431,430,404,358,330,278
종로구,7세,합계,주민등록인구(내국인 각세별/구별),,909,1000,833,868,850,726,641
종로구,7세,남자,주민등록인구(내국인 각세별/구별),,458,514,409,434,440,371,320
종로구,7세,여자,주민등록인구(내국인 각세별/구별),,451,486,424,434,410,355,321
종로구,8세,합계,주민등록인구(내국인 각세별/구별),,1010,917,990,823,839,834,719
종로구,8세,남자,주민등록인구(내국인 각세별/구별),,512,460,511,410,404,423,374
종로구,8세,여자,주민등록인구(내국인 각세별/구별),,498,457,479,413,435,411,345
종로구,9세,합계,주민등록인구(내국인 각세별/구별),,916,1015,912,961,827,810,824
종로구,9세,남자,주민등록인구(내국인 각세별/구별),,483,516,447,499,414,386,415
종로구,9세,여자,주민등록인구(내국인 각세별/구별),,433,499,465,462,413,424,409
종로구,10세,합계,주민등록인구(내국인 각세별/구별),,1005,927,1018,890,944,819,795
종로구,10세,남자,주민등록인구(내국인 각세별/구별),,497,486,517,426,489,410,385
종로구,10세,여자,주민등록인구(내국인 각세별/구별),,508,441,501,464,455,409,410
종로구,11세,합계,주민등록인구(내국인 각세별/구별),,1128,1012,933,1016,881,937,819
종로구,11세,남자,주민등록인구(내국인 각세별/구별),,589,508,475,516,418,477,398
종로구,11세,여자,주민등록인구(내국인 각세별/구별),,539,504,458,500,463,460,421
종로구,12세,합계,주민등록인구(내국인 각세별/구별),,1096,1167,1036,936,1026,891,955
종로구,12세,남자,주민등록인구(내국인 각세별/구별),,556,585,489,468,500,410,485
종로구,12세,여자,주민등록인구(내국인 각세별/구별),,540,582,547,468,526,481,470
종로구,13세,합계,주민등록인구(내국인 각세별/구별),,982,1056,1118,977,915,994,864
종로구,13세,남자,주민등록인구(내국인 각세별/구별),,505,535,553,474,452,482,395
종로구,13세,여자,주민등록인구(내국인 각세별/구별),,477,521,565,503,463,512,469
종로구,14세,합계,주민등록인구(내국인 각세별/구별),,1105,991,1047,1115,952,899,987
종로구,14세,남자,주민등록인구(내국인 각세별/구별),,561,503,533,558,463,446,494
종로구,14세,여자,주민등록인구(내국인 각세별/구별),,544,488,514,557,489,453,493
종로구,15세,합계,주민등록인구(내국인 각세별/구별),,1166,1134,980,1026,1097,947,860
종로구,15세,남자,주민등록인구(내국인 각세별/구별),,609,593,505,530,556,469,437
종로구,15세,여자,주민등록인구(내국인 각세별/구별),,557,541,475,496,541,478,423
종로구,16세,합계,주민등록인구(내국인 각세별/구별),,1195,1150,1115,952,999,1090,933
종로구,16세,남자,주민등록인구(내국인 각세별/구별),,597,590,569,481,497,549,458
종로구,16세,여자,주민등록인구(내국인 각세별/구별),,598,560,546,471,502,541,475
종로구,17세,합계,주민등록인구(내국인 각세별/구별),,1355,1182,1123,1074,953,982,1094
종로구,17세,남자,주민등록인구(내국인 각세별/구별),,696,594,573,549,480,486,544
종로구,17세,여자,주민등록인구(내국인 각세별/구별),,659,588,550,525,473,496,550
종로구,18세,합계,주민등록인구(내국인 각세별/구별),,1559,1337,1161,1092,1076,924,972
종로구,18세,남자,주민등록인구(내국인 각세별/구별),,797,679,571,551,543,468,486
종로구,18세,여자,주민등록인구(내국인 각세별/구별),,762,658,590,541,533,456,486
종로구,19세,합계,주민등록인구(내국인 각세별/구별),,1792,1792,1482,1303,1244,1256,1099
종로구,19세,남자,주민등록인구(내국인 각세별/구별),,851,859,710,604,608,579,522
종로구,19세,여자,주민등록인구(내국인 각세별/구별),,941,933,772,699,636,677,577
종로구,20세,합계,주민등록인구(내국인 각세별/구별),,1929,1889,1835,1586,1444,1355,1362
종로구,20세,남자,주민등록인구(내국인 각세별/구별),,884,840,863,736,618,624,606
종로구,20세,여자,주민등록인구(내국인 각세별/구별),,1045,1049,972,850,826,731,756
종로구,21세,합계,주민등록인구(내국인 각세별/구별),,2127,1940,1868,1875,1664,1498,1461
종로구,21세,남자,주민등록인구(내국인 각세별/구별),,989,858,804,844,742,642,646
종로구,21세,여자,주민등록인구(내국인 각세별/구별),,1138,1082,1064,1031,922,856,815
종로구,22세,합계,주민등록인구(내국인 각세별/구별),,2228,2183,2016,1971,2043,1772,1605
종로구,22세,남자,주민등록인구(내국인 각세별/구별),,1103,1035,916,858,956,813,711
종로구,22세,여자,주민등록인구(내국인 각세별/구별),,1125,1148,1100,1113,1087,959,894
종로구,23세,합계,주민등록인구(내국인 각세별/구별),,2426,2394,2288,2165,2157,2186,1874
종로구,23세,남자,주민등록인구(내국인 각세별/구별),,1235,1165,1064,996,952,1028,873
종로구,23세,여자,주민등록인구(내국인 각세별/구별),,1191,1229,1224,1169,1205,1158,1001
종로구,24세,합계,주민등록인구(내국인 각세별/구별),,2466,2518,2467,2368,2255,2302,2337
종로구,24세,남자,주민등록인구(내국인 각세별/구별),,1205,1287,1205,1125,1034,1018,1108
종로구,24세,여자,주민등록인구(내국인 각세별/구별),,1261,1231,1262,1243,1221,1284,1229
종로구,25세,합계,주민등록인구(내국인 각세별/구별),,2616,2535,2604,2533,2456,2298,2397
종로구,25세,남자,주민등록인구(내국인 각세별/구별),,1343,1253,1342,1247,1170,1061,1077
종로구,25세,여자,주민등록인구(내국인 각세별/구별),,1273,1282,1262,1286,1286,1237,1320
종로구,26세,합계,주민등록인구(내국인 각세별/구별),,2652,2583,2583,2626,2561,2490,2405
종로구,26세,남자,주민등록인구(내국인 각세별/구별),,1383,1340,1257,1321,1263,1174,1090
종로구,26세,여자,주민등록인구(내국인 각세별/구별),,1269,1243,1326,1305,1298,1316,1315
종로구,27세,합계,주민등록인구(내국인 각세별/구별),,2649,2602,2606,2565,2626,2529,2517
종로구,27세,남자,주민등록인구(내국인 각세별/구별),,1397,1347,1385,1234,1297,1292,1192
종로구,27세,여자,주민등록인구(내국인 각세별/구별),,1252,1255,1221,1331,1329,1237,1325
종로구,28세,합계,주민등록인구(내국인 각세별/구별),,2447,2578,2616,2577,2555,2561,2535
종로구,28세,남자,주민등록인구(내국인 각세별/구별),,1243,1364,1340,1348,1258,1282,1294
종로구,28세,여자,주민등록인구(내국인 각세별/구별),,1204,1214,1276,1229,1297,1279,1241
종로구,29세,합계,주민등록인구(내국인 각세별/구별),,2225,2350,2533,2536,2523,2505,2470
종로구,29세,남자,주민등록인구(내국인 각세별/구별),,1145,1195,1329,1264,1303,1240,1233
종로구,29세,여자,주민등록인구(내국인 각세별/구별),,1080,1155,1204,1272,1220,1265,1237
종로구,30세,합계,주민등록인구(내국인 각세별/구별),,2212,2115,2311,2413,2503,2441,2450
종로구,30세,남자,주민등록인구(내국인 각세별/구별),,1147,1084,1194,1261,1239,1244,1212
종로구,30세,여자,주민등록인구(내국인 각세별/구별),,1065,1031,1117,1152,1264,1197,1238
종로구,31세,합계,주민등록인구(내국인 각세별/구별),,2138,2153,2012,2205,2315,2390,2378
종로구,31세,남자,주민등록인구(내국인 각세별/구별),,1045,1097,1038,1112,1202,1204,1234
종로구,31세,여자,주민등록인구(내국인 각세별/구별),,1093,1056,974,1093,1113,1186,1144
종로구,32세,합계,주민등록인구(내국인 각세별/구별),,2044,2037,2007,1924,2073,2285,2355
종로구,32세,남자,주민등록인구(내국인 각세별/구별),,1010,976,1024,972,1040,1175,1163
종로구,32세,여자,주민등록인구(내국인 각세별/구별),,1034,1061,983,952,1033,1110,1192
종로구,33세,합계,주민등록인구(내국인 각세별/구별),,2042,1910,1951,1927,1838,1986,2224
종로구,33세,남자,주민등록인구(내국인 각세별/구별),,1026,941,932,976,907,1000,1147
종로구,33세,여자,주민등록인구(내국인 각세별/구별),,1016,969,1019,951,931,986,1077
종로구,34세,합계,주민등록인구(내국인 각세별/구별),,1912,1957,1803,1833,1824,1780,1919
종로구,34세,남자,주민등록인구(내국인 각세별/구별),,955,982,867,877,923,885,968
종로구,34세,여자,주민등록인구(내국인 각세별/구별),,957,975,936,956,901,895,951
종로구,35세,합계,주민등록인구(내국인 각세별/구별),,2145,1775,1894,1721,1770,1733,1763
종로구,35세,남자,주민등록인구(내국인 각세별/구별),,1097,879,948,827,827,881,882
